"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHWT_SWT","16.6","","°C","","","false","","","","","","","","","Total :","127 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHW_SWT","53.4","","°C","","","false","","","","","","","","","Total :","128 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","CRAWLSPACE_RT_SP","14.0","","°C","","","false","","","","","","","","","Total :","129 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHWT_3456_SWT","48.4","","°C","","","false","","","","","","","","","Total :","130 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","MUA_SAT_SP","21.0","","°C","","","false","","","","","","","","","Total :","131 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHWT_RWT","16.8","","°C","","","false","","","","","","","","","Total :","132 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","CRAWLSPACE_RT","14.0","","°C","","","true","","","","","","","","","Total :","133 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHWT_RWT_Pump_SP","45.0","","°C","","","true","","","","","","","","","Total :","134 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHW_Pre_Heat_SP_AV","30.0","","°C","","","true","","","","","","","","","Total :","135 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHW_BLR_RWT","70.8","","°C","","","false","","","","","","","","","Total :","136 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","MUA_SAT","20.1","","°C","","","false","","","","","","","","","Total :","137 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","MUA_S","0.0","","A","","","false","","","","","","","","","Total :","138 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","DHW_RECIRC_PS","0.9","","A","","","false","","","","","","","","","Total :","139 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","MUA_PS","0.0","","A","","","false","","","","","","","","","Total :","140 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","CRAWLSPACE_CH4_AL1","0.0","","ppm","","","false","","","","","","","","","Total :","141 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","CRAWLSPACE_CH4_AL3","0.0","","ppm","","","false","","","","","","","","","Total :","142 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - DHW, MUA (2000)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","CRAWLSPACE_CH4_AL2","0.0","","ppm","","","false","","","","","","","","","Total :","143 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_RAT","21.1","","°C","","","false","","","","","","","","","Total :","144 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_5_SAT_MIN_SP_AV","15.0","","°C","","","true","","","","","","","","","Total :","145 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_5_RAT","20.8","","°C","","","false","","","","","","","","","Total :","146 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_SAT_MAX_SP_AV","60.0","","°C","","","true","","","","","","","","","Total :","147 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_SAT","17.4","","°C","","","false","","","","","","","","","Total :","148 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_5_SAT","17.3","","°C","","","false","","","","","","","","","Total :","149 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_SAT_MIN_SP_AV","15.0","","°C","","","true","","","","","","","","","Total :","150 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Corridor_RT_Avg_SP","19.5","","°C","","","true","","","","","","","","","Total :","151 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","OAT","11.5","","°C","","","false","","","","","","","","","Total :","152 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_LVL1_COR2_RT","19.0","","°C","","","false","","","","","","","","","Total :","153 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_BSMT_RT_SP","19.5","","°C","","","true","","","","","","","","","Total :","154 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_5_NSB_RT_SP","15.0","","°C","","","true","","","","","","","","","Total :","155 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_LVL1_COR1_RT","19.8","","°C","","","false","","","","","","","","","Total :","156 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_NSB_RT_SP","15.0","","°C","","","true","","","","","","","","","Total :","157 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_BSMT_RT","20.3","","°C","","","false","","","","","","","","","Total :","158 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_5_SAT_MAX_SP_AV","60.0","","°C","","","true","","","","","","","","","Total :","159 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","EF1_S","0.0","","A","","","false","","","","","","","","","Total :","160 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_5_S","5.7","","A","","","false","","","","","","","","","Total :","161 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_1, HRV_5 (2001)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_1_S","9.0","","A","","","false","","","","","","","","","Total :","162 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_SAT","20.6","","°C","","","false","","","","","","","","","Total :","163 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_7_SAT","17.2","","°C","","","false","","","","","","","","","Total :","164 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_SAT_MIN_SP_AV","20.0","","°C","","","true","","","","","","","","","Total :","165 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","Corridor_RT_Avg_SP","19.5","","°C","","","true","","","","","","","","","Total :","166 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_LVL2_COR2_RT","19.8","","°C","","","false","","","","","","","","","Total :","167 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_7_NSB_RT_SP","15.0","","°C","","","true","","","","","","","","","Total :","168 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_LVL1_RT_SP","21.5","","°C","","","false","","","","","","","","","Total :","169 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_LVL2_COR1_RT","19.4","","°C","","","false","","","","","","","","","Total :","170 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_NSB_RT_SP","15.0","","°C","","","true","","","","","","","","","Total :","171 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_LVL1_RT","21.6","","°C","","","false","","","","","","","","","Total :","172 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_7_SAT_MAX_SP_AV","60.0","","°C","","","true","","","","","","","","","Total :","173 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_RAT","21.5","","°C","","","false","","","","","","","","","Total :","174 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_7_SAT_MIN_SP_AV","20.0","","°C","","","true","","","","","","","","","Total :","175 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_7_RAT","20.7","","°C","","","false","","","","","","","","","Total :","176 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_SAT_MAX_SP_AV","60.0","","°C","","","true","","","","","","","","","Total :","177 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_7_S","8.9","","A","","","false","","","","","","","","","Total :","178 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_2, HRV_7 (2002)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_2_S","8.5","","A","","","false","","","","","","","","","Total :","179 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_LVL1_RT","22.0","","°C","","","false","","","","","","","","","Total :","180 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_NSB_RT_SP","15.0","","°C","","","true","","","","","","","","","Total :","181 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_RAT","21.7","","°C","","","false","","","","","","","","","Total :","182 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_SAT_MAX_SP_AV","60.0","","°C","","","true","","","","","","","","","Total :","183 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_SAT","17.5","","°C","","","false","","","","","","","","","Total :","184 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_LVL3_RT","20.9","","°C","","","false","","","","","","","","","Total :","185 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_SAT_MIN_SP_AV","20.0","","°C","","","true","","","","","","","","","Total :","186 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
"Generated On:","21-Jul-2017  7:18:54 AM","Site:","WAL","Report 4","ao, ai, *SP, *SP_AV, *_C, *_VLV, HP*","","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","WAL - HRV_3 (2003)","Name","Value","","Units","","","ManualOverride","","","","DefaultValue","","","","","HRV_3_LVL2_RT","21.1","","°C","","","false","","","","","","","","","Total :","187 objects","","Generated by ORCAview","Page -1 of 1","Rev 1.0"
